Ticker,run,hour,minute,intRank, perRank, lastPrice , currentPrice ,alertVal
TFSC,16,8,54,0,0.0,10.0,10.0,0
TFSCR,16,8,54,1,0.085925925925926,0.5,0.54,0
TFSCU,16,8,54,0,0.0,9.05,9.05,0
TFSCW,16,8,54,0,1.0895179028132995,0.25,0.391,0
PIH,16,8,54,0,0.0,6.5,6.5,0
FLWS,16,8,54,3,0.007393670613184126,9.56,9.58,0
FCCY,16,8,54,-1,-0.0017185055321993553,12.42,12.4724,0
VNET,16,8,54,1,0.018289126417444363,9.59,9.68,0
CAFD,16,8,54,0,0.017412423654341955,15.93,16.29,0
EGHT,16,8,54,-3,-0.0031664451239712165,15.21,15.1,0
AVHI,16,8,54,-1,5.119614535132504E-4,12.52,12.601,0
ABEO,16,8,54,-2,-0.014425986551453544,2.41,2.4123,0
ABEOW,16,8,54,0,0.0,1.11,1.11,0
ABIL,16,8,54,1,0.01133694267778985,4.53,4.58,0
AXAS,16,8,54,1,0.008725855388217397,1.18,1.19,0
ACTG,16,8,54,-1,-0.020966413217522958,4.62,4.6,0
ACST,16,8,54,-1,-0.054671722716196636,1.55,1.48,0
AXDX,16,8,54,1,0.008348433913214721,19.534,19.5187,0
ANCX,16,8,54,-3,0.0014322368616094833,21.15,21.39,0
ARAY,16,8,54,-1,6.236955270923434E-5,5.35,5.33,0
OILU,16,8,54,-1,-0.015633182124475137,24.32,24.3,0
VXDN,16,8,54,1,0.027384667908284643,15.55,15.6,0
VXUP,16,8,54,-1,-0.02696353496353496,7.5,7.56,0
ACRX,16,8,54,3,0.007329689727106923,3.03,3.03,0
ACET,16,8,54,3,-0.00540349444351026,25.19,25.02,1
AKAO,16,8,54,3,0.03792470185612937,3.67,3.68,0
ACHN,16,8,54,3,0.005817143406004258,8.86,8.77,1
ACIW,16,8,54,2,-0.006217865886792245,19.59,19.59,0
ACRS,16,8,54,1,-0.011592076933002146,20.26,20.2,0
ACTS,16,8,54,1,0.03774315480196313,2.04,2.04,0
ACPW,16,8,54,-1,0.0011909790501676513,0.345,0.35,0
ACTA,16,8,54,1,0.0024537235343080853,9.86,9.85,0
ACUR,16,8,54,0,-0.008323672399619163,2.11,2.08,0
ACXM,16,8,54,-3,0.0013281898172265462,22.735,22.73,0
ADMS,16,8,54,0,0.0027394107156587465,15.32,15.28,0
ADMP,16,8,54,0,-0.008810982602078823,3.0301,3.08,0
ADAP,16,8,54,-1,-0.029829665875638116,7.78,7.7525,0
ADUS,16,8,54,-2,-0.007358863412625294,19.375,19.36,0
AEY,16,8,54,-2,-0.025602803135398738,1.8487,1.8487,0
IOTS,16,8,54,3,0.0040844494980782214,3.71,3.8125,1
ADMA,16,8,54,1,0.005114708601680321,6.71,6.7417,0
ADTN,16,8,54,2,0.002235204090744187,18.01,18.0,0
ADRO,16,8,54,4,0.024838371954362823,13.22,13.18,1
ADES,16,8,54,0,2.074821550562423E-4,7.0212,7.0212,0
