Ticker,run,hour,minute,intRank, perRank, lastPrice , currentPrice ,alertVal
TFSC,24,8,54,0,0.002852320675105484,9.48,10.0,0
TFSCR,24,8,54,0,0.022962962962962963,0.45,0.5,0
TFSCU,24,8,54,0,0.0,9.05,9.05,0
TFSCW,24,8,54,1,1.2610253041928237,0.33,0.4,0
PIH,24,8,54,0,2.2342074892306874E-4,6.47,6.5,0
FLWS,24,8,54,2,1.193878312084843E-4,9.56,9.51,0
FCCY,24,8,54,0,1.1122055775758034E-4,12.4724,12.495,0
VNET,24,8,54,-2,6.97930561270297E-4,9.655,9.51,0
CAFD,24,8,54,0,0.002218708197987673,16.25,16.015,0
EGHT,24,8,54,-2,1.9855745251704405E-4,15.24,15.15,0
AVHI,24,8,54,-3,4.858323632723283E-4,12.65,12.6,0
ABEO,24,8,54,1,0.0014662293262391358,2.43,2.45,0
ABEOW,24,8,54,0,0.0,1.11,1.11,0
ABIL,24,8,54,2,0.0011292198521448485,4.685,4.53,0
AXAS,24,8,54,0,5.544572298077245E-4,1.19,1.18,0
ACTG,24,8,54,0,9.228571535792526E-4,4.6,4.7,0
ACST,24,8,54,0,0.014193877577975147,1.47,1.5801,0
AXDX,24,8,54,-2,2.1873342640944989E-4,19.45,19.36,0
ANCX,24,8,54,-4,5.398865180763759E-4,21.4,21.37,0
ARAY,24,8,54,0,1.0175387823672596E-4,5.36,5.33,0
OILU,24,8,54,0,0.0017723015982528054,24.3,24.71,0
VXDN,24,8,54,1,0.019488059051898644,15.47,15.47,0
VXUP,24,8,54,-3,-0.025733744233712396,7.56,7.56,0
ACRX,24,8,54,4,0.010816679260812333,3.04,3.04,1
ACET,24,8,54,2,0.007500720945856016,25.34,25.34,1
AKAO,24,8,54,2,0.02872721864071508,3.64,3.64,0
ACHN,24,8,54,4,0.009337485251200657,8.8,8.8,1
ACIW,24,8,54,5,9.522956125818247E-4,19.73,19.73,1
ACRS,24,8,54,1,-0.011437636675495745,20.2,20.2,0
ACTS,24,8,54,-2,-0.003058773675681529,1.9541,1.9541,0
ACPW,24,8,54,-4,-0.003819106437479054,0.3451,0.3451,0
ACTA,24,8,54,1,0.004496557074295323,9.87,9.87,0
ACUR,24,8,54,-1,-0.01686387216893358,2.06,2.06,0
ACXM,24,8,54,-4,0.0066408023535741234,22.85,22.85,0
ADMS,24,8,54,1,0.00743453546263639,15.35,15.35,0
ADMP,24,8,54,-3,-0.01498397622044919,3.06,3.06,0
ADAP,24,8,54,0,-0.01941450992939447,7.83,7.83,0
ADUS,24,8,54,-1,0.004070885089832325,19.58,19.58,0
AEY,24,8,54,-3,-0.023781966420764265,1.85,1.85,0
IOTS,24,8,54,4,0.009330173942785056,3.83,3.83,1
ADMA,24,8,54,0,0.002404848779058014,6.72,6.72,0
ADTN,24,8,54,1,0.00279315001670878,18.01,18.01,0
ADRO,24,8,54,3,0.02600586936450554,13.19,13.19,1
ADES,24,8,54,1,0.002451806667076317,7.0212,7.0212,0
AMD,24,8,54,7,0.04884538670076163,5.455,5.455,1
ADXS,24,8,54,-1,0.010379879137247425,8.02,8.02,0
