Ticker,run,hour,minute,intRank, perRank, lastPrice , currentPrice ,alertVal
TFSC,19,8,54,0,0.0,10.0,10.0,0
TFSCR,19,8,54,1,0.085925925925926,0.54,0.54,0
TFSCU,19,8,54,0,0.0,9.05,9.05,0
TFSCW,19,8,54,0,1.0895179028132995,0.391,0.391,0
PIH,19,8,54,0,1.0101010101010166E-4,6.435,6.5,0
FLWS,19,8,54,2,0.007414365284982627,9.61,9.58,0
FCCY,19,8,54,-1,-0.0017185055321993553,12.4724,12.4724,0
VNET,19,8,54,1,0.018290194729596625,9.68,9.68,0
CAFD,19,8,54,-1,0.01804336449023225,16.57,16.29,0
EGHT,19,8,54,-2,-0.003158253455918198,15.15,15.1,0
AVHI,19,8,54,-2,5.289885823510248E-4,12.63,12.601,0
ABEO,19,8,54,-1,-0.014169921706770658,2.41,2.4123,0
ABEOW,19,8,54,0,0.0,1.11,1.11,0
ABIL,19,8,54,1,0.01133694267778985,4.58,4.58,0
AXAS,19,8,54,0,0.008842025870169301,1.1944,1.19,0
ACTG,19,8,54,-1,-0.02096169757100782,4.61,4.6,0
ACST,19,8,54,0,-0.054355488114247744,1.47,1.48,0
AXDX,19,8,54,0,0.008349225802519492,19.53,19.5187,0
ANCX,19,8,54,-3,0.0014498663600698404,21.39,21.39,0
ARAY,19,8,54,-1,6.325038491950658E-5,5.33,5.33,0
OILU,19,8,54,-1,-0.014543837912688387,24.32,24.32,0
VXDN,19,8,54,2,0.027438067947498944,15.55,15.6,0
VXUP,19,8,54,-1,-0.026900042900042897,7.5,7.56,0
ACRX,19,8,54,4,0.007406116979903894,3.01,3.03,1
ACET,19,8,54,2,-0.0052743340710103975,25.25,25.02,1
AKAO,19,8,54,2,0.038484883362602446,3.74,3.68,0
ACHN,19,8,54,4,0.005831063593271229,8.805,8.77,1
ACIW,19,8,54,1,-0.00617921730973563,19.645,19.59,0
ACRS,19,8,54,1,-0.011588163498180402,20.24,20.2,0
ACTS,19,8,54,1,0.039594167403923214,2.04,2.04,0
ACPW,19,8,54,-2,0.0033383068970290405,0.3324,0.35,0
ACTA,19,8,54,1,0.002457837935225597,9.85,9.85,0
ACUR,19,8,54,-1,-0.007680767951072653,2.12,2.08,0
ACXM,19,8,54,-4,0.0013537981789750377,22.74,22.73,0
ADMS,19,8,54,-1,0.002757753855680136,15.34,15.28,0
ADMP,19,8,54,-1,-0.008766297922853829,3.059,3.08,0
ADAP,19,8,54,-2,-0.029753291052890967,7.78,7.7525,0
ADUS,19,8,54,-3,-0.0072564290784248,19.42,19.36,0
AEY,19,8,54,-1,-0.025576750830215503,1.84,1.8487,0
IOTS,19,8,54,4,0.004453551639641092,3.75,3.8125,1
ADMA,19,8,54,0,0.0053439511781475275,6.6315,6.7417,0
ADTN,19,8,54,3,0.003624401450235749,18.0,18.025,0
ADRO,19,8,54,5,0.04153090469344764,13.18,13.4,1
ADES,19,8,54,-1,-0.020387287969708824,7.0212,6.8766,0
AMD,19,8,54,7,0.054835521843174494,5.48,5.49,1
ADXS,19,8,54,-3,-0.007950466039136881,8.0,7.88,0
ADXSW,19,8,54,1,0.005835440013072555,4.4899,4.4899,0
ADVM,19,8,54,0,0.016455594114727422,3.228,3.22,0
MAUI,19,8,54,0,0.0,23.7,23.7,0
YPRO,19,8,54,0,0.0,23.699,23.699,0
AEGR,19,8,54,1,-0.05045186232205511,1.53,1.505,0
AEGN,19,8,54,-5,-0.013197262371703836,20.22,20.04,0
AGLE,19,8,54,-3,-0.0016220433784773433,4.2707,4.45,0
AEHR,19,8,54,0,0.0895957794606454,1.67,1.8089,0
AMTX,19,8,54,-1,-0.007299999999999973,2.0,1.9854,0
AERI,19,8,54,-1,0.007882141865729738,17.67,17.53,0
AEZS,19,8,54,-2,0.013037828332525434,3.51,3.5425,0
AEMD,19,8,54,-6,-0.03088596058625509,7.2096,7.18,0
AFMD,19,8,54,5,0.017671223146677684,2.86,2.87,1
AGEN,19,8,54,1,0.014570478328052309,4.83,4.795,0
AGRX,19,8,54,-1,-0.017885359819952703,7.01,6.86,0
AGYS,19,8,54,5,0.019516685853594992,11.26,11.31,1
AGFS,19,8,54,2,0.021114787142851973,5.72,5.7,0
AGFSW,19,8,54,1,0.18736263736263734,0.91,0.91,0
AIMT,19,8,54,2,-0.002568929950687377,10.79,10.87,0
AIRT,19,8,54,0,6.622618501630952E-4,20.3994,20.1,0
ATSG,19,8,54,-2,-0.00814348518915191,14.28,14.32,0
AMCN,19,8,54,-2,-0.015586159583295619,2.93,2.9593,0
AIXG,19,8,54,-1,-0.006598140451581862,5.8,5.84,0
AKTX,19,8,54,-1,0.021271490191506273,10.3,9.99,0
AKBA,19,8,54,0,0.002493174133671193,8.51,8.49,0
AKER,19,8,54,2,0.02040410100667257,2.9,3.0,0
ALSK,19,8,54,3,0.02500355879665381,1.715,1.71,1
AMRI,19,8,54,0,0.005532835863095151,14.24,14.225,0
ABDC,19,8,54,1,0.00457651093341669,12.1999,12.2032,0
ADHD,19,8,54,4,0.06480425158778341,4.26,4.3,1
ALDX,19,8,54,0,-0.018933285553645977,5.9,5.94,0
ALIM,19,8,54,0,-0.02119989193049163,1.19,1.22,0
ALJJ,19,8,54,0,-0.00967352859132278,4.88,4.91,0
AIQ,19,8,54,3,0.06331884272130424,6.28,6.41,0
AHGP,19,8,54,0,0.003331613915239562,23.65,22.79,0
ARLP,19,8,54,-4,0.015789207036385887,17.87,17.8401,0
AHPI,19,8,54,-3,-0.030025807571134124,0.633,0.6201,0
AMOT,19,8,54,-1,-0.016026985846998017,22.35,22.44,0
ALQA,19,8,54,1,0.028012151227507626,1.1603,1.19,0
