Ticker,run,hour,minute,intRank, perRank, lastPrice , currentPrice ,alertVal
TFSC,18,8,54,0,0.0,10.0,10.0,0
TFSCR,18,8,54,1,0.085925925925926,0.54,0.54,0
TFSCU,18,8,54,0,0.0,9.05,9.05,0
TFSCW,18,8,54,0,1.0895179028132995,0.391,0.391,0
PIH,18,8,54,-1,-0.010000000000000061,6.5,6.435,0
FLWS,18,8,54,3,0.01053611346396279,9.56,9.61,0
FCCY,18,8,54,-1,-0.0017185055321993553,12.4724,12.4724,0
VNET,18,8,54,1,0.018290194729596625,9.67,9.68,0
CAFD,18,8,54,0,0.03494137293923654,16.1,16.57,0
EGHT,18,8,54,-1,1.420765770851495E-4,15.125,15.15,0
AVHI,18,8,54,-1,0.002825108930727898,12.57,12.63,0
ABEO,18,8,54,-2,-0.015124278553243675,2.45,2.41,0
ABEOW,18,8,54,0,0.0,1.11,1.11,0
ABIL,18,8,54,1,0.01133694267778985,4.58,4.58,0
AXAS,18,8,54,1,0.012525883874188022,1.18,1.1944,0
ACTG,18,8,54,0,-0.01879250017404455,4.61,4.61,0
ACST,18,8,54,-1,-0.061158209202683125,1.5,1.47,0
AXDX,18,8,54,1,0.008927822832729531,19.51,19.53,0
ANCX,18,8,54,-3,0.0014498663600698404,21.48,21.39,0
ARAY,18,8,54,-1,6.325038491950658E-5,5.325,5.33,0
OILU,18,8,54,-1,-0.014543837912688387,24.71,24.32,0
VXDN,18,8,54,1,0.024222633863897725,15.47,15.55,0
VXUP,18,8,54,-2,-0.034900042900042845,7.56,7.5,0
ACRX,18,8,54,3,7.615987074786387E-4,3.04,3.01,1
ACET,18,8,54,3,0.0038345768200787286,25.34,25.25,1
AKAO,18,8,54,3,0.054527664111265556,3.64,3.74,0
ACHN,18,8,54,5,0.009806077789750518,8.8,8.805,1
ACIW,18,8,54,2,-0.00337952273096242,19.73,19.645,0
ACRS,18,8,54,2,-0.009611878913200207,20.2,20.24,0
ACTS,18,8,54,1,0.039594167403923214,1.9541,2.04,0
ACPW,18,8,54,-3,-0.049609948217291075,0.3451,0.3324,0
ACTA,18,8,54,1,0.002457837935225597,9.87,9.85,0
ACUR,18,8,54,0,0.01118715657722925,2.06,2.12,0
ACXM,18,8,54,-3,0.0017935519168817225,22.85,22.74,0
ADMS,18,8,54,0,0.00666909675007391,15.35,15.34,0
ADMP,18,8,54,-2,-0.0156312864812062,3.06,3.059,0
ADAP,18,8,54,-1,-0.026218586682711036,7.83,7.78,0
ADUS,18,8,54,-2,-0.004166830726210471,19.58,19.42,0
AEY,18,8,54,-2,-0.03030501169978068,1.85,1.84,0
IOTS,18,8,54,3,-0.012213115027025575,3.83,3.75,1
ADMA,18,8,54,-1,-0.011273706968576418,6.72,6.6315,0
ADTN,18,8,54,2,0.002235512561346939,18.01,18.0,0
ADRO,18,8,54,4,0.024838947182066713,13.19,13.18,1
ADES,18,8,54,0,2.074821550562423E-4,7.0212,7.0212,0
AMD,18,8,54,6,0.053010704324926355,5.455,5.48,1
ADXS,18,8,54,-2,0.007049533960863132,8.02,8.0,0
ADXSW,18,8,54,1,0.005835440013072555,4.4899,4.4899,0
ADVM,18,8,54,1,0.018933908860700163,3.2,3.228,0
MAUI,18,8,54,0,0.0,23.7,23.7,0
YPRO,18,8,54,0,0.0,23.699,23.699,0
AEGR,18,8,54,2,-0.03411199304100927,1.501,1.53,0
AEGN,18,8,54,-4,-0.004295185220368538,20.18,20.22,0
AGLE,18,8,54,-4,-0.043605793115054595,4.45,4.2707,0
AEHR,18,8,54,-1,0.006422126766034604,1.71,1.67,0
AMTX,18,8,54,0,0.0,2.0,2.0,0
AERI,18,8,54,0,0.0158051752556562,17.66,17.67,0
AEZS,18,8,54,-3,0.003778569073266118,3.57,3.51,0
AEMD,18,8,54,-5,-0.026780323657715325,7.349,7.2096,0
AFMD,18,8,54,4,0.014174719650174104,2.839,2.86,1
AGEN,18,8,54,2,0.02181685513964654,4.8,4.83,0
AGRX,18,8,54,0,0.0035126430331142676,6.96,7.01,0
AGYS,18,8,54,4,0.01507618851789333,11.1,11.26,1
AGFS,18,8,54,3,0.024611290639355396,5.59,5.72,0
AGFSW,18,8,54,1,0.18736263736263734,0.8,0.91,0
AIMT,18,8,54,1,-0.009983202425200823,10.9,10.79,0
AIRT,18,8,54,1,0.015339164111994255,20.1,20.3994,0
ATSG,18,8,54,-3,-0.010944605637331246,14.44,14.28,0
AMCN,18,8,54,-3,-0.025586159583295503,3.01,2.93,0
AIXG,18,8,54,-2,-0.013494692175719799,5.88,5.8,0
AKTX,18,8,54,0,0.051368577570147095,9.8072,10.3,0
AKBA,18,8,54,1,0.0048433503968908845,8.47,8.51,0
AKER,18,8,54,1,-0.01407865761401712,2.9442,2.9,0
ALSK,18,8,54,4,0.02791901069169761,1.67,1.715,1
AMRI,18,8,54,1,0.0065862066496120445,14.15,14.24,0
ABDC,18,8,54,0,0.004306016912973802,12.15,12.1999,0
ADHD,18,8,54,3,0.05541458022628106,4.06,4.26,0
ALDX,18,8,54,-1,-0.025712946570595134,6.06,5.9,0
ALIM,18,8,54,-1,-0.0464099759641051,1.25,1.19,0
ALJJ,18,8,54,-1,-0.01582106957492939,4.96,4.88,0
AIQ,18,8,54,2,0.0426182057786291,6.06,6.28,0
AHGP,18,8,54,1,0.0396952502788759,22.76,23.65,0
ARLP,18,8,54,-3,0.017462402335770406,17.6,17.87,0
AHPI,18,8,54,-2,-0.009646660651702808,0.6394,0.633,0
AMOT,18,8,54,-2,-0.020053831484581904,22.83,22.35,0
ALQA,18,8,54,0,0.0024153228210611623,1.16,1.1603,0
ALLT,18,8,54,0,-0.007967389912731146,4.92,4.88,0
MDRX,18,8,54,-3,0.003655009108777929,13.93,13.98,0
AOSL,18,8,54,-5,-0.014345344937014629,14.37,14.16,0
SMCP,18,8,54,0,0.0,23.36,23.36,0
ATEC,18,8,54,1,0.018395938036331008,0.368,0.3746,0
AMRN,18,8,54,1,-0.003250294160476783,2.329,2.32,0
AMRK,18,8,54,-6,-0.006936790641809409,16.76,16.64,0
AYA,18,8,54,-3,-0.013674918202916043,15.73,15.49,0
AMBC,18,8,54,4,0.02013295567223568,17.67,18.01,1
AMBCW,18,8,54,1,0.028633134413185653,8.28,8.5,0
AMDA,18,8,54,1,-0.0313345312211125,0.8699,0.841,0
ATAX,18,8,54,-4,-8.654753501497618E-4,5.5899,5.585,0
AMOV,18,8,54,1,0.021227838628092327,12.44,12.6988,0
AGNC,18,8,54,-1,7.896455728379275E-4,19.215,19.23,0
MTGE,18,8,54,-2,0.002596333039642729,15.7,15.74,0
MTGEP,18,8,54,-1,-6.171503755843047E-4,25.2656,25.2499,0
ACSF,18,8,54,-1,0.004779043300596857,10.52,10.55,0
ACAS,18,8,54,-1,0.006014745649100059,16.09,16.08,0
AETI,18,8,54,-2,-0.02931624608738395,2.48,2.48,0
AMIC,18,8,54,0,0.0,24.7,24.7,0
AMRB,18,8,54,-1,-0.0018744009999160447,10.63,10.63,0
AMSWA,18,8,54,1,0.018121627008700396,10.925,10.99,0
AMSC,18,8,54,2,0.02109317184613759,9.26,9.31,0
ASRV,18,8,54,2,0.010349130078246591,3.03,3.04,0
FOLD,18,8,54,0,0.025563149215203456,6.08,6.11,0
AMKR,18,8,54,0,-7.379186066367416E-4,6.21,6.205,0
AMPH,18,8,54,0,0.003398205651135032,17.505,17.52,0
ASYS,18,8,54,5,0.01950977963865442,5.79,5.81,1
AFSI,18,8,54,0,-0.011132354004089807,24.94,24.92,0
AMRS,18,8,54,-3,-0.020662119450879333,0.4038,0.4007,0
AVXL,18,8,54,4,0.03632647455062361,7.35,7.36,1
ANCB,18,8,54,0,-0.0035685519454472466,25.0,24.84,0
ANDA,18,8,54,0,0.0,9.73,9.73,0
ANDAR,18,8,54,0,0.0,0.1801,0.1801,0
ANDAU,18,8,54,-1,-9.07575219200379E-4,10.1,10.1,0
ANDAW,18,8,54,0,0.0,0.08,0.08,0
ANGI,18,8,54,-1,-0.0012666556562676437,6.71,6.7,0
ANGO,18,8,54,-1,0.008250368656024097,16.44,16.645,0
ATRS,18,8,54,-1,-0.004693552061973221,1.05,1.045,0
ANTH,18,8,54,0,0.004521038020263036,3.2,3.27,0
ABAC,18,8,54,-2,-0.1265049233830912,0.75,0.645,0
APIC,18,8,54,1,0.014556557919344949,11.85,11.895,0
APOL,18,8,54,-3,5.705277733292746E-4,9.07,9.065,0
AINV,18,8,54,4,0.0054065686287112745,5.58,5.59,1
AMEH,18,8,54,0,0.0,5.5,5.5,0
APPF,18,8,54,-4,-0.0016324666358179807,15.27,15.1,0
ARCI,18,8,54,0,-0.004485336032125984,1.3,1.3001,0
APDN,18,8,54,-2,-0.015428756622815497,3.19,3.14,0
APDNW,18,8,54,0,3.6985668053629225E-4,1.05,1.05,0
AGTC,18,8,54,-2,-0.017206738569979414,15.6825,15.68,0
AMAT,18,8,54,-1,-0.001204414933695257,26.455,26.535,0
AMCC,18,8,54,0,0.010300914364694313,6.895,6.92,0
AAOI,18,8,54,1,0.003457840445016425,11.9275,11.845,0
AREX,18,8,54,3,0.0668550948182581,2.02,2.1,0
APRI,18,8,54,-1,-0.010253938334530525,0.343,0.345,0
APTO,18,8,54,1,0.012434460043122809,2.4332,2.4858,0
AQMS,18,8,54,2,0.025224682144426133,10.08,10.01,0
AQXP,18,8,54,4,0.008133371054374455,7.47,7.46,1
AUMA,18,8,54,0,0.0,9.92,9.92,0
AUMAU,18,8,54,0,0.0,9.95,9.95,0
AUMAW,18,8,54,-4,-0.23483734178897436,0.1092,0.1092,0
ARDM,18,8,54,1,0.011235955056179735,4.55,4.55,0
