Ticker,run,hour,minute,intRank, perRank, lastPrice , currentPrice ,alertVal
TFSC,14,8,54,0,0.0,10.0,10.0,0
TFSCR,14,8,54,0,0.005925925925925932,0.5,0.5,0
TFSCU,14,8,54,0,0.0,9.05,9.05,0
TFSCW,14,8,54,0,0.9005179028132995,0.25,0.4,0
PIH,14,8,54,0,0.0,6.5,6.5,0
FLWS,14,8,54,1,4.399684982555208E-5,9.56,9.51,0
FCCY,14,8,54,-1,6.489381787874813E-5,12.42,12.495,0
VNET,14,8,54,-1,4.921529226652611E-4,9.59,9.51,0
CAFD,14,8,54,0,1.2107779391105564E-4,15.93,16.015,0
EGHT,14,8,54,-3,1.0524299158594722E-4,15.21,15.15,0
AVHI,14,8,54,-1,3.915192404191827E-4,12.52,12.6,0
ABEO,14,8,54,-2,9.461872143183489E-4,2.41,2.45,0
ABEOW,14,8,54,0,0.0,1.11,1.11,0
ABIL,14,8,54,0,2.9941508397090394E-4,4.53,4.53,0
AXAS,14,8,54,0,2.512791170309475E-4,1.18,1.18,0
ACTG,14,8,54,1,3.8386770722616606E-4,4.62,4.7,0
ACST,14,8,54,1,0.009538994857823838,1.55,1.5801,0
AXDX,14,8,54,1,1.4408032586926169E-4,19.534,19.36,0
ANCX,14,8,54,-3,3.795249336399544E-4,21.15,21.37,0
ARAY,14,8,54,-1,4.8342093958730816E-5,5.35,5.33,0
OILU,14,8,54,-1,-0.01976949138937298,24.71,24.2,0
VXDN,14,8,54,0,0.024169233824683424,15.2,15.55,0
VXUP,14,8,54,-2,-0.03496353496353491,7.56,7.5,0
ACRX,14,8,54,2,0.004018431448961298,2.9724,3.02,0
ACET,14,8,54,3,-0.00224044200854975,25.44,25.1,1
AKAO,14,8,54,2,0.03519990621580233,3.56,3.67,0
ACHN,14,8,54,3,0.01144000955773215,8.8,8.82,0
ACIW,14,8,54,1,-0.009290062507375896,19.82,19.53,0
ACRS,14,8,54,1,-0.009124403599912524,20.2,20.25,0
ACTS,14,8,54,1,0.03774315480196313,1.9541,2.04,0
ACPW,14,8,54,-1,0.0012654919222664304,0.3418,0.3501,0
ACTA,14,8,54,1,0.0024526938908736064,9.96,9.85,0
ACUR,14,8,54,0,0.00113243231714907,2.04,2.1,0
ACXM,14,8,54,-3,-4.351374915060758E-4,22.88,22.69,0
ADMS,14,8,54,1,0.00535037677310006,15.41,15.32,0
ADMP,14,8,54,-1,-0.025279085965004156,3.1,3.0301,0
ADAP,14,8,54,1,-0.023730858941355674,7.76,7.8,0
ADUS,14,8,54,-1,-0.0065846698642381685,19.51,19.375,0
AEY,14,8,54,-2,-0.025602803135398738,1.9,1.8487,0
IOTS,14,8,54,3,1.4062767938048584E-4,3.8299,3.8,1
ADMA,14,8,54,0,3.904165003390629E-4,6.71,6.71,0
ADTN,14,8,54,2,0.0016787224375090217,18.0,17.99,0
ADRO,14,8,54,6,0.03685959281140784,13.18,13.34,1
ADES,14,8,54,-1,-0.010022586477049827,7.0212,6.9501,0
AMD,14,8,54,4,0.04380196829156639,5.48,5.43,1
ADXS,14,8,54,-2,-0.005801586183969474,8.0,7.9,0
ADXSW,14,8,54,1,0.005835440013072555,4.4899,4.4899,0
ADVM,14,8,54,1,0.008510729993192538,3.228,3.195,0
MAUI,14,8,54,0,0.0,23.7,23.7,0
YPRO,14,8,54,0,0.0,23.699,23.699,0
AEGR,14,8,54,0,-0.05102392248336768,1.53,1.505,0
AEGN,14,8,54,-6,-0.014280214409320036,20.22,20.02,0
AGLE,14,8,54,-2,0.0096480091689269,4.2707,4.5158,0
AEHR,14,8,54,1,0.08136008684385623,1.67,1.804,0
AMTX,14,8,54,0,0.0,2.0,2.0,0
AERI,14,8,54,0,0.012965244316792381,17.67,17.62,0
AEZS,14,8,54,-1,0.017585010709282707,3.51,3.56,0
