Ticker,run,hour,minute,intRank, perRank, lastPrice , currentPrice ,alertVal
AMRK,20,8,54,-7,-0.008138713718732461,16.62,16.62,0
AYA,20,8,54,-2,-0.0020545179446849436,15.67,15.67,0
AMBC,20,8,54,5,0.02235394401204685,18.05,18.05,1
AMBCW,20,8,54,2,0.03216254617789146,8.53,8.53,0
AMDA,20,8,54,0,-0.07818352051956672,0.8016,0.8016,0
ATAX,20,8,54,-4,-8.654753501497618E-4,5.585,5.585,0
AMOV,20,8,54,0,0.018959907799982554,12.67,12.67,0
AGNC,20,8,54,-2,2.69624772005813E-4,19.22,19.22,0
MTGE,20,8,54,-1,0.0045023050853860175,15.77,15.77,0
MTGEP,20,8,54,-2,-0.00100923113630026,25.24,25.24,0
ACSF,20,8,54,-1,0.004850653306359122,10.4611,10.55,0
ACAS,20,8,54,-1,0.006015132637617335,16.07,16.08,0
AETI,20,8,54,-2,-0.02931624608738395,2.48,2.48,0
AMIC,20,8,54,0,0.0,24.7,24.7,0
AMRB,20,8,54,-1,-0.0018744009999160447,10.63,10.63,0
AMSWA,20,8,54,1,0.018122455713716217,10.98,10.99,0
AMSC,20,8,54,2,0.021093183384582707,9.309,9.31,0
ASRV,20,8,54,2,0.010349130078246591,3.04,3.04,0
FOLD,20,8,54,0,0.025563149215203456,6.11,6.11,0
AMKR,20,8,54,0,-7.37269812938864E-4,6.21,6.205,0
AMPH,20,8,54,0,0.0033999313220458706,17.497,17.52,0
ASYS,20,8,54,5,0.01950977963865442,5.81,5.81,1
AFSI,20,8,54,0,-0.011132313754931417,24.925,24.92,0
AMRS,20,8,54,-3,-0.02065906230089181,0.4,0.4007,0
AVXL,20,8,54,4,0.03632693637783373,7.355,7.36,1
ANCB,20,8,54,0,-0.0035685519454472466,24.84,24.84,0
ANDA,20,8,54,0,0.0,9.73,9.73,0
ANDAR,20,8,54,0,0.0,0.1801,0.1801,0
ANDAU,20,8,54,-1,-9.07575219200379E-4,10.1,10.1,0
ANDAW,20,8,54,0,0.0,0.08,0.08,0
ANGI,20,8,54,0,0.007688568224329313,6.76,6.76,0
ANGO,20,8,54,-2,0.007349197133044189,16.63,16.63,0
ATRS,20,8,54,0,9.113693324220087E-5,1.05,1.05,0
ANTH,20,8,54,1,0.006050090008030588,3.275,3.275,0
ABAC,20,8,54,-2,-0.1265049233830912,0.645,0.645,0
APIC,20,8,54,2,0.018339660063102826,11.94,11.94,0
APOL,20,8,54,-4,1.895579318597553E-5,9.06,9.06,0
AINV,20,8,54,4,0.0054065686287112745,5.59,5.59,1
AMEH,20,8,54,0,0.0,5.5,5.5,0
APPF,20,8,54,-4,-0.0016324666358179807,15.1,15.1,0
ARCI,20,8,54,0,-0.004485336032125984,1.3001,1.3001,0
APDN,20,8,54,-1,-0.012244043247019387,3.15,3.15,0
APDNW,20,8,54,0,3.6985668053629225E-4,1.05,1.05,0
AGTC,20,8,54,-1,-0.01274245285569368,15.75,15.75,0
AMAT,20,8,54,-2,-0.0017697060586246171,26.52,26.52,0
AMCC,20,8,54,0,0.010300914364694313,6.92,6.92,0
AAOI,20,8,54,0,0.0013472452571734236,11.82,11.82,0
AREX,20,8,54,4,0.06923604719921043,2.105,2.105,1
APRI,20,8,54,-2,-0.010543793406994262,0.3449,0.3449,0
APTO,20,8,54,1,0.012434460043122809,2.4858,2.4858,0
AQMS,20,8,54,2,0.024231657223185876,10.03,10.0,0
AQXP,20,8,54,5,0.009473853628100968,7.46,7.47,1
AUMA,20,8,54,0,0.0,9.92,9.92,0
AUMAU,20,8,54,0,0.0,9.95,9.95,0
AUMAW,20,8,54,-4,-0.22744669322185523,0.119,0.1092,0
ARDM,20,8,54,1,0.011819730830966732,4.45,4.5504,0
ARLZ,20,8,54,1,0.008994543322566344,3.51,3.57,0
PETX,20,8,54,4,1.0693106003465888E-4,6.735,6.69,1
ABUS,20,8,54,0,-0.005860703512265384,4.2,4.2035,0
ARCW,20,8,54,1,0.003952447120580431,2.55,2.55,0
ABIO,20,8,54,0,-0.009090178001120304,3.07,3.04,0
RKDA,20,8,54,-2,-0.012452629144657676,2.35,2.35,0
ARCB,20,8,54,2,0.00955143381199862,17.97,18.01,0
APLP,20,8,54,2,0.03336529834054372,13.83,14.16,0
ACAT,20,8,54,-2,-0.01466789754984758,17.64,17.58,0
ARDX,20,8,54,0,0.005638646218277543,9.9799,9.99,0
ARNA,20,8,54,2,0.03897420945299279,1.66,1.7033,0
ARCC,20,8,54,0,0.011281114147258929,14.53,14.51,0
ARGS,20,8,54,2,0.053930021872455436,6.15,6.28,0
ARIS,20,8,54,-1,0.013727750073455282,5.3173,5.2686,0
ARIA,20,8,54,-2,-5.639463882976567E-4,7.11,7.11,0
ARKR,20,8,54,1,0.013469652710159069,23.7,23.7,0
ARTX,20,8,54,-1,-0.0033766246487019697,2.79,2.7999,0
ARWA,20,8,54,0,0.0,10.0201,10.0201,0
ARWAR,20,8,54,0,0.0,0.2,0.2,0
ARWAU,20,8,54,0,0.0,10.2,10.2,0
ARWAW,20,8,54,0,0.0,0.1,0.1,0
ARQL,20,8,54,-2,0.006638723006578335,1.63,1.62,0
ARRY,20,8,54,1,0.00444705069690708,3.685,3.69,0
ARRS,20,8,54,-3,0.0040583679483583955,24.93,24.95,0
DWAT,20,8,54,-1,0.0015812912181713142,10.61,10.61,0
ARWR,20,8,54,3,0.01598983634316785,5.8404,5.85,1
ARTW,20,8,54,-1,-0.014433246338584685,2.9455,2.9455,0
ASBB,20,8,54,0,0.0,24.81,24.81,0
ASNA,20,8,54,3,0.04165549900630666,7.915,7.91,1
ASND,20,8,54,1,0.003206910117105945,13.01,12.98,0
ASCMA,20,8,54,1,0.018119482759481775,16.63,16.59,0
APWC,20,8,54,0,0.0,2.32,2.32,0
ASMB,20,8,54,-1,-0.05994436669961843,5.715,5.78,0
ASFI,20,8,54,0,0.00704180319272751,10.84,10.84,0
ALOT,20,8,54,0,0.0,15.79,15.79,0
ASTC,20,8,54,1,0.03632924050317567,1.7286,1.7876,0
ASUR,20,8,54,0,0.0,4.99,4.99,0
ATAI,20,8,54,0,0.001201840976444375,4.3,4.3,0
ATRA,20,8,54,-3,-0.004727728258396572,21.75,21.56,0
ATHX,20,8,54,1,0.004012991429984664,2.2537,2.2485,0
AAPC,20,8,54,0,0.0,10.31,10.31,0
AAME,20,8,54,1,0.04047526249763719,4.1076,4.25,0
ACBI,20,8,54,0,-0.0023239716991422963,15.24,15.11,0
ACFC,20,8,54,-2,-0.002244337160689336,6.03,6.03,0
ABY,20,8,54,3,0.007216369679586556,19.96,20.1,0
ATLC,20,8,54,3,0.007444981706399373,2.89,2.92,0
AFH,20,8,54,0,0.0056516720020178286,17.2017,17.34,0
ATOS,20,8,54,1,0.006427341709347152,0.2842,0.2841,0
ATRC,20,8,54,4,-5.3630033779263064E-5,15.65,15.4,1
ATTU,20,8,54,0,-0.003641262137349466,10.04,9.92,0
LIFE,20,8,54,-1,0.01724299997268816,2.69,2.71,0
AUDC,20,8,54,1,0.007175761443415923,4.19,4.2199,0
AUPH,20,8,54,3,0.010041242975310848,3.03,3.04,0
EARS,20,8,54,-3,-0.02589213475510415,3.75,3.769,0
ABTL,20,8,54,2,0.009157943943951617,14.52,14.64,0
AVEO,20,8,54,-1,0.002431235998986668,0.929,0.95,0
AVNW,20,8,54,-1,-0.01700520440739199,8.4475,8.41,0
AVID,20,8,54,2,0.012347560502782778,6.47,6.53,0
AVGR,20,8,54,-2,0.01049135883066455,6.38,6.35,0
AVIR,20,8,54,-1,-0.04064731823777545,1.36,1.36,0
AWRE,20,8,54,0,0.008971462854646431,4.55,4.55,0
ACLS,20,8,54,2,0.012987012812492644,10.6,10.72,0
AXGN,20,8,54,-2,-0.007781547550606437,6.8799,6.9,0
AXSM,20,8,54,-1,-0.012873119275647736,8.15,7.93,0
AXTI,20,8,54,-1,0.01226849274636486,3.34,3.34,0
BCOM,20,8,54,0,-0.026334593159357125,25.0142,24.22,0
RILY,20,8,54,0,0.016887202182541822,9.1901,8.92,0
BOSC,20,8,54,1,0.009929851810573076,3.0379,3.005,0
BWINA,20,8,54,1,0.026344854360397418,24.23,24.4,0
BWINB,20,8,54,-3,-4.572766517210985E-5,25.82,25.84,0
BLDP,20,8,54,-1,0.13170251106673495,1.76,1.6599,0
BKMU,20,8,54,3,0.003924431803324824,7.9,7.91,0
BOCH,20,8,54,-1,-0.007576649963555161,6.4125,6.37,0
BKSC,20,8,54,0,0.005483459188062905,16.5,16.25,0
BOTJ,20,8,54,0,1.9549384663931912E-4,12.5,12.5,0
BFIN,20,8,54,1,0.008426817353059907,12.67,12.7,0
BWFG,20,8,54,3,0.0065541064821705575,22.6001,22.775,0
BZUN,20,8,54,-1,0.03427859818010416,7.365,7.2442,0
BHAC,20,8,54,0,-0.0019898933630474783,9.99,9.97,0
BHACR,20,8,54,1,0.1356728926303131,0.22,0.2419,0
BHACU,20,8,54,1,9.842330663902752E-4,10.21,10.21,0
BHACW,20,8,54,0,0.0887068274073621,0.12,0.125,0
BYBK,20,8,54,0,0.0,4.9846,4.9846,0
BV,20,8,54,2,0.007232455456320057,4.285,4.29,0
BBCN,20,8,54,0,-0.005012036455443934,16.14,15.97,0
BCBP,20,8,54,0,4.273567008629994E-6,10.6,10.6,0
BSF,20,8,54,4,0.039414448587390266,9.92,9.99,1
BBGI,20,8,54,-1,-0.030446757293459095,4.76,4.59,0
BEBE,20,8,54,0,-0.008797042193969038,0.5019,0.5,0
BELFA,20,8,54,1,-0.002649633722137613,16.755,16.755,0
BELFB,20,8,54,1,0.0077940323866829185,19.08,19.21,0
BLPH,20,8,54,1,-0.03602107533757928,1.9331,1.93,0
BLCM,20,8,54,1,0.026791222353205486,14.06,14.0199,0
BNCL,20,8,54,1,0.0032138040196239776,13.34,13.28,1
BNTC,20,8,54,1,0.03300289900638524,1.31,1.31,0
BNTCW,20,8,54,0,0.0,0.47,0.47,0
BGCP,20,8,54,-1,0.003453185389253226,8.95,8.94,0
BGFV,20,8,54,3,0.0343128540017336,10.19,10.11,1
BIND,20,8,54,-1,-0.009789830999490835,0.55,0.5486,0
ORPN,20,8,54,1,0.021657565374523808,1.65,1.65,0
BASI,20,8,54,-1,-0.038333333333333365,1.2,1.2,0
BIOC,20,8,54,-2,-0.01491276447589708,0.6299,0.6255,0
BCRX,20,8,54,3,0.03016906220481149,3.005,3.0,1
BIOD,20,8,54,3,0.03414436043624546,0.335,0.3342,1
BDSI,20,8,54,-2,-0.015612888754863453,2.515,2.52,0
BIOL,20,8,54,1,0.02435872145089275,1.01,1.01,0
BLFS,20,8,54,-5,-0.015713747024246747,2.055,2.047,0
BLRX,20,8,54,-3,0.010075142825410256,0.7982,0.77,0
BVXV,20,8,54,0,0.0,3.5001,3.5001,0
BVXVW,20,8,54,0,0.0,0.6,0.6,0
BPTH,20,8,54,3,0.0014767381448425772,1.6393,1.64,0
BIOS,20,8,54,2,0.041064652470020585,2.695,2.695,0
BBC,20,8,54,0,0.00746459100779718,19.0,19.0,0
BSTG,20,8,54,0,0.0016427013847489479,1.15,1.14,0
BSPM,20,8,54,2,0.020024547426318817,4.18,4.2236,0
BEAT,20,8,54,0,0.006683252254387898,17.44,17.66,0
BBOX,20,8,54,-3,0.014805857488584876,13.96,14.32,0
BDE,20,8,54,1,2.9529603194451866E-4,4.51,4.46,0
BBRY,20,8,54,0,0.006641765389803234,6.74,6.69,0
BKCC,20,8,54,3,0.00488715912872267,8.18,8.1923,1
ADRD,20,8,54,1,0.005713609105522991,20.0691,19.978,0
ADRU,20,8,54,0,5.195589256456849E-5,19.67,19.57,0
BLMN,20,8,54,2,0.004629632441500763,18.28,18.37,0
BCOR,20,8,54,0,0.00685833597183425,12.355,12.2299,0
BLBD,20,8,54,3,0.0012289643208894174,12.77,12.85,0
BHBK,20,8,54,1,-0.0013166896245946067,14.91,14.93,0
BKEP,20,8,54,2,9.199952811227356E-4,6.0053,6.0055,0
BKEPP,20,8,54,-1,0.01076762995108038,7.95,8.05,0
BPMC,20,8,54,-2,-0.0027281612336027706,20.72,20.59,0
ITEQ,20,8,54,5,0.0036746688113871964,25.097,25.15,1
BMCH,20,8,54,0,0.017635141739181424,19.49,19.36,0
BNCN,20,8,54,-2,0.0061063761252227984,23.4,23.58,0
BOFI,20,8,54,0,0.009423198403253272,16.645,16.68,0
WIFI,20,8,54,-1,0.07492214418858961,9.05,8.97,0
BOJA,20,8,54,3,0.004181649390362711,17.46,17.46,1
BNSO,20,8,54,-1,-0.008000000000000106,1.3392,1.3392,0
BPFH,20,8,54,-5,-0.008230257966152905,12.315,12.315,0
BPFHW,20,8,54,0,0.0,5.0,5.0,0
EPAY,20,8,54,1,0.007588302983362204,21.99,21.99,0
BLVD,20,8,54,0,0.0,9.69,9.69,0
BLVDU,20,8,54,-1,-1.4156848700778643E-4,9.9275,9.9275,0
BLVDW,20,8,54,-1,-2.3250406882117879E-4,0.43,0.43,0
BCLI,20,8,54,-4,-0.046357979481989234,2.71,2.71,0
BBRG,20,8,54,4,0.006094056715919504,8.25,8.25,1
BLIN,20,8,54,2,0.009495669588708512,0.9133,0.9133,0
BRID,20,8,54,2,0.00641364249571714,13.71,13.71,0
BCOV,20,8,54,2,0.0046336551990202,9.72,9.72,0
BVSN,20,8,54,-1,-0.011718534950296995,6.335,6.335,0
BYFC,20,8,54,1,0.032552415060489864,1.7509,1.7509,0
BWEN,20,8,54,0,-0.0054977470248418255,4.79,4.79,0
BRCD,20,8,54,0,0.0033925052738236184,9.15,9.15,0
BRKL,20,8,54,-3,-0.0016555385832571603,11.7001,11.7001,0
BRKS,20,8,54,5,0.00446872231594019,12.22,12.22,1
BRKR,20,8,54,0,-0.003361255967957804,24.565,24.565,0
BLMT,20,8,54,-1,-0.010548523206751054,23.7,23.45,0
BSQR,20,8,54,1,1.1028735174225569E-4,5.41,5.38,0
BLDR,20,8,54,0,0.027363252706658216,13.08,13.17,0
BUR,20,8,54,0,0.0,1.796,1.796,0
CDZI,20,8,54,4,0.021672467453929364,6.7,6.7489,1
CACQ,20,8,54,2,0.03815146224888399,10.53,10.98,0
CZR,20,8,54,-2,0.004282856137660952,7.16,7.06,0
PRSS,20,8,54,1,0.025745820650434747,3.18,3.26,0
CLBS,20,8,54,-2,-0.007516257611379666,0.5804,0.58,0
CLMS,20,8,54,4,0.027467553768284147,7.11,7.21,1
CHY,20,8,54,2,0.01105631410085273,11.0,11.07,0
CHI,20,8,54,0,0.010659206218994893,10.28,10.3278,0
CCD,20,8,54,1,0.00855788865822653,18.73,18.7876,0
CFGE,20,8,54,1,0.00537543622650003,10.34,10.395,0
CHW,20,8,54,0,0.0053563658310178015,7.24,7.25,0
CGO,20,8,54,1,0.006623424697943511,11.15,11.1934,0
CSQ,20,8,54,-1,0.00216115085924079,10.38,10.3299,0
CAMP,20,8,54,-1,-0.001124459947761735,14.39,14.27,0
CFNB,20,8,54,0,0.0,14.62,14.62,0
CALA,20,8,54,2,0.010181162002908877,3.505,3.48,0
CALD,20,8,54,3,0.007211499129868319,20.15,20.23,0
CLMT,20,8,54,1,0.005356414423103516,4.51,4.56,0
ABCD,20,8,54,1,-0.0011070230277490482,4.97,4.932,0
CAMT,20,8,54,2,0.017273715716576474,2.45,2.45,0
CSIQ,20,8,54,0,0.008012841281546147,14.82,14.27,0
CGIX,20,8,54,-1,-0.007477988031398828,2.1,2.13,0
CPHC,20,8,54,0,1.9652883479236247E-4,10.776,10.851,0
CCBG,20,8,54,2,0.0348658502027979,14.77,14.66,0
CPLP,20,8,54,-1,0.012416520103371059,3.6326,3.6601,0
CSWC,20,8,54,2,0.004298671113116342,14.0537,14.059,0
CPTA,20,8,54,1,0.005625565840236875,14.77,14.72,0
CLAC,20,8,54,0,0.0,9.65,9.65,0
CLACU,20,8,54,0,0.0,9.92,9.92,0
CLACW,20,8,54,1,0.051228070175438664,0.475,0.5,0
CFFN,20,8,54,1,0.0014308812489813357,14.24,14.29,0
CAPN,20,8,54,0,0.001447538952737401,1.12,1.14,0
CAPNW,20,8,54,0,0.09999999999999998,0.2,0.25,0
CAPR,20,8,54,-1,-0.004281069725756483,4.252,4.2501,0
CPST,20,8,54,-1,0.007382814970568807,1.38,1.3499,0
CARA,20,8,54,0,0.009470022695058693,5.03,4.889,0
CARB,20,8,54,-2,-0.004294590539922861,10.15,10.12,0
CBYL,20,8,54,0,0.02040246837877385,0.63,0.6503,0
CFNL,20,8,54,-2,-0.009393128268005858,22.99,22.8,0
CRME,20,8,54,-1,-0.004069634594285788,5.23,5.3,0
CSII,20,8,54,1,0.002065277776443314,19.47,19.47,0
CDNA,20,8,54,1,0.006720862303295108,4.95,4.9809,0
CECO,20,8,54,-2,-0.004273014273454382,6.79,6.77,0
CTRE,20,8,54,3,3.5761342049392235E-4,14.69,14.55,1
CLBH,20,8,54,3,0.0014905567737803541,18.34,18.415,0
CARO,20,8,54,2,0.014533302058863497,18.95,19.051,0
CART,20,8,54,0,0.0,6.0,6.0,0
TAST,20,8,54,-4,0.003979613199685407,12.2679,12.23,0
CRTN,20,8,54,1,0.04141341180667019,0.9,0.9345,0
CARV,20,8,54,0,-0.027504958870624242,4.8,4.77,0
CASM,20,8,54,1,-0.004980758254918208,1.83,1.8,0
CACB,20,8,54,0,-0.0034387775533057355,5.75,5.72,0
CASC,20,8,54,-1,-0.00721922725589837,1.19,1.19,0
CWST,20,8,54,-3,-0.011341249433428784,9.15,9.105,0
CASI,20,8,54,-4,-0.01520807988805968,1.039,0.99,0
CATB,20,8,54,1,0.01619245570672599,3.71,3.76,0
CBIO,20,8,54,-2,-0.014187879071732162,1.3408,1.349,0
CPRX,20,8,54,1,0.009315503023283624,0.7795,0.7769,0
CATYW,20,8,54,0,0.0,7.5,7.5,0
CBFV,20,8,54,2,0.009096486290484224,21.7197,21.68,0
CECE,20,8,54,1,0.0035484890199627543,9.43,9.461,0
CELGZ,20,8,54,0,0.0,1.22,1.22,0
CLDX,20,8,54,0,0.012119839839911585,4.7,4.7548,0
CLRB,20,8,54,0,-0.06513218995232534,2.66,2.57,0
CLRBW,20,8,54,0,0.0,0.33,0.33,0
CLRBZ,20,8,54,-1,0.18383813661302506,0.59,0.59,0
CBMG,20,8,54,-3,0.001249033348809592,14.99,14.9992,0
CLSN,20,8,54,1,0.016792159904259613,1.275,1.27,0
CEMP,20,8,54,5,0.0011844644499262973,18.13,18.33,1
CETX,20,8,54,1,0.025157352866431098,4.2,4.284,0
CSFL,20,8,54,4,0.0031543419633898524,16.355,16.43,1
CETV,20,8,54,0,0.013632058724706813,2.31,2.32,0
CFBK,20,8,54,0,0.0,1.35,1.35,0
CENT,20,8,54,3,0.01736555158929668,24.545,24.445,1
CENTA,20,8,54,3,0.007605595153591144,23.1,22.94,1
CVCY,20,8,54,3,0.032706354385870336,14.55,14.44,1
CFCB,20,8,54,2,0.0011950211163253882,17.02,17.02,0
CENX,20,8,54,2,0.011578661967518984,8.14,8.14,0
CNTY,20,8,54,0,0.003434972263483521,6.46,6.46,0
CRNT,20,8,54,2,0.05520508456314495,2.21,2.21,0
CERC,20,8,54,-1,-0.01822978933923977,2.3,2.3,0
CERCW,20,8,54,0,0.0,0.7,0.7,0
CERCZ,20,8,54,0,0.0,0.3999,0.3999,0
CERE,20,8,54,0,-2.4182041802524854E-4,0.3985,0.3985,0
CERU,20,8,54,1,0.022628542119887206,2.33,2.33,0
CERS,20,8,54,1,-0.002304629258468957,6.235,6.235,0
KOOL,20,8,54,1,0.025658474181512764,3.07,3.07,0
CFCOU,20,8,54,3,0.003024183420870699,9.98,9.98,0
CSBR,20,8,54,-1,-0.03200088601995402,2.1001,2.1001,0
CYOU,20,8,54,0,0.0036238237088524246,21.39,21.39,0
HOTR,20,8,54,1,-0.015700682711722053,0.46,0.46,0
HOTRW,20,8,54,0,0.0,0.038,0.038,0
CTHR,20,8,54,1,0.037037037037037125,1.05,1.05,0
GTLS,20,8,54,0,0.01381974803691224,25.65,25.65,0
CHFN,20,8,54,-1,0.03784723076810275,13.51,13.51,0
CHEK,20,8,54,-1,-0.02669326677838129,1.159,1.159,0
CHEKW,20,8,54,1,6.675549633578735E-4,0.1501,0.1501,0
CEMI,20,8,54,0,0.012220179038113548,8.21,8.34,0
CCXI,20,8,54,5,0.057167249992180265,4.74,4.75,1
CHKE,20,8,54,-2,0.008932098063274595,11.415,11.45,0
CHMA,20,8,54,0,0.043390195130567424,2.88,2.9,0
CBNK,20,8,54,-1,-5.339019141013247E-4,18.7,18.7,0
CMRX,20,8,54,4,0.033081305315410744,4.04,4.08,1
CADC,20,8,54,3,0.1340293312909941,2.7299,2.73,0
CALI,20,8,54,-2,-0.03448205614761439,2.34,2.34,0
CAAS,20,8,54,1,0.0051205106914699395,3.6901,3.71,0
CBAK,20,8,54,1,0.024028324763796436,2.66,2.63,0
CCCL,20,8,54,-1,0.15831355417450643,3.1892,2.9615,0
CCCR,20,8,54,-2,-0.016761289970035273,1.8107,1.7,0
CCRC,20,8,54,0,-0.019243684481606196,12.19,12.24,0
JRJC,20,8,54,5,0.01910666558364379,4.28,4.3,1
HGSH,20,8,54,0,-0.020813892777433625,1.855,1.855,0
CNIT,20,8,54,-2,0.004066142795457733,1.07,1.07,0
CJJD,20,8,54,2,0.01331516131583979,1.79,1.76,0
CHNR,20,8,54,-2,0.19929871988386585,1.53,1.4801,0
CREG,20,8,54,1,-0.09653771871263472,2.12,1.8,0
CNTF,20,8,54,1,0.00752727631488986,1.7085,1.7199,0
CXDC,20,8,54,-3,-0.013887657291662515,4.3732,4.32,0
CNYD,20,8,54,0,0.0,3.21,3.21,0
CCIH,20,8,54,0,0.05834271766313223,6.88,6.87,0
CNET,20,8,54,-1,0.008854133480232604,0.6051,0.6299,0
